,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
9987,48,0,1,1,0,292,1,1,0,29,5,164,6,-1,0,3,0
9988,43,1,1,0,0,3131,1,0,2,3,6,441,3,-1,0,3,0
9989,29,9,1,1,0,0,0,0,2,12,8,33,2,-1,0,3,0
9990,39,4,2,2,0,2258,1,0,0,31,5,255,2,-1,0,3,0
9991,53,4,1,2,0,1348,0,1,0,17,5,120,3,-1,0,3,0
9992,48,1,1,1,0,741,1,0,0,16,0,227,1,-1,0,3,0
9993,34,4,1,2,0,0,0,0,0,22,0,176,1,-1,0,3,0
9994,52,4,2,2,0,741,0,0,0,7,1,63,2,-1,0,3,0
9995,30,0,1,1,0,521,1,0,0,19,9,648,1,-1,0,3,0
9996,45,2,1,0,0,5315,1,1,0,15,8,262,2,-1,0,3,0
9997,54,4,1,1,0,1660,0,0,0,20,9,337,3,-1,0,3,0
9998,44,6,1,3,0,163,1,0,0,12,1,44,1,100,3,2,0
9999,35,2,1,1,0,1163,1,0,2,20,8,284,1,-1,0,3,0
10000,34,9,2,2,0,122,0,0,2,27,8,73,5,-1,0,3,0
10001,22,8,2,3,0,1,0,0,1,15,6,263,4,-1,0,3,0
10002,65,5,1,0,0,493,0,0,0,16,10,622,1,182,1,0,0
10003,49,4,1,3,0,0,0,0,0,19,9,99,2,-1,0,3,0
10004,38,4,2,3,0,715,1,0,0,2,0,951,1,132,3,0,0
10005,28,9,2,2,0,558,1,0,0,15,8,300,1,-1,0,3,0
10006,33,9,1,2,0,16992,1,0,2,29,8,58,1,-1,0,3,0
10007,34,4,1,2,0,179,1,0,0,20,9,184,1,-1,0,3,0
10008,26,8,2,3,0,198,0,0,0,5,3,161,1,-1,0,3,0
10009,37,1,1,0,0,152,1,0,0,17,0,252,2,-1,0,3,0
10010,40,1,1,0,0,2805,1,0,0,14,8,173,6,353,23,0,0
10011,28,7,2,1,0,6332,1,0,1,7,8,149,1,343,4,0,0
10012,31,9,1,1,0,2420,1,0,0,19,9,166,1,-1,0,3,0
10013,42,4,1,1,0,580,0,0,0,22,1,67,2,-1,0,3,0
10014,34,9,0,1,0,259,0,0,0,11,1,316,2,-1,0,3,0
10015,34,7,1,1,0,-451,1,1,0,23,5,498,1,-1,0,3,0
10016,53,4,1,2,0,261,0,0,0,19,1,100,2,-1,0,3,0
10017,55,2,1,2,0,323,1,1,0,13,8,200,1,-1,0,3,0
10018,51,2,2,2,0,0,0,0,0,30,4,643,1,-1,0,3,0
10019,58,5,1,1,0,235,0,0,0,27,1,88,4,-1,0,3,0
10020,35,1,1,0,0,526,1,0,0,2,3,914,2,-1,0,3,0
10021,35,1,1,0,0,4366,1,0,2,28,8,173,3,-1,0,3,0
10022,31,9,1,2,0,0,1,1,2,13,8,164,2,-1,0,3,0
10023,32,8,1,1,0,833,1,0,1,2,9,227,5,164,3,1,0
10024,59,5,1,0,1,-13,0,0,0,11,1,77,1,-1,0,3,0
10025,50,4,0,2,0,405,0,0,0,2,0,82,6,-1,0,3,0
10026,37,1,1,0,0,3517,1,0,2,23,8,445,1,-1,0,3,0
10027,30,7,1,1,0,699,1,0,2,29,8,544,1,-1,0,3,0
10028,41,1,1,0,0,943,1,0,2,29,8,242,3,-1,0,3,0
10029,43,1,1,0,0,794,1,0,0,13,8,38,3,-1,0,3,0
10030,34,1,1,0,0,503,1,0,2,26,8,120,2,-1,0,3,0
10031,42,4,1,2,0,-700,1,0,2,14,8,110,1,-1,0,3,0
10032,33,4,1,2,0,644,0,0,0,11,1,99,2,-1,0,3,0
10033,26,7,2,1,0,335,0,0,1,29,4,393,2,-1,0,3,0
10034,32,9,2,1,0,719,1,0,2,28,8,79,6,-1,0,3,0
10035,41,4,1,2,0,-195,0,1,0,20,9,112,1,-1,0,3,0
10036,49,9,0,1,0,972,0,0,0,16,9,104,3,175,2,0,0
10037,51,1,1,0,0,5050,0,1,2,16,6,75,7,-1,0,3,0
10038,43,1,1,0,0,232,0,1,0,15,8,45,1,-1,0,3,0
10039,45,7,1,0,0,2406,1,1,0,20,0,108,2,-1,0,3,0
10040,42,2,1,1,0,324,1,0,0,15,5,528,3,-1,0,3,0
10041,37,1,1,1,0,168,1,0,0,17,0,266,2,-1,0,3,0
10042,59,5,1,1,0,374,0,0,0,29,1,272,2,-1,0,3,0
10043,31,7,2,1,0,658,0,0,0,22,8,100,1,-1,0,3,0
10044,22,0,2,1,0,-1,1,0,2,9,8,136,1,-1,0,3,0
10045,30,6,2,1,0,280,0,0,1,5,8,92,3,-1,0,3,0
10046,52,0,0,3,0,0,0,0,0,26,1,168,4,-1,0,3,0
10047,50,6,1,0,0,0,0,0,0,22,1,125,4,-1,0,3,0
10048,34,0,1,1,0,2064,1,0,2,26,8,165,2,-1,0,3,0
10049,30,1,1,1,0,128,1,0,2,14,8,273,1,-1,0,3,0
10050,56,1,1,0,0,0,1,0,0,17,5,82,1,-1,0,3,0
10051,31,9,2,1,0,863,1,0,0,3,3,146,1,263,5,2,0
10052,51,0,1,1,0,50,0,0,0,26,1,178,2,-1,0,3,0
10053,33,7,2,1,0,187,1,0,0,20,0,168,3,326,1,0,0
10054,47,1,1,1,1,-614,1,0,2,26,8,118,2,-1,0,3,0
10055,46,9,1,2,0,841,1,0,2,6,8,158,1,-1,0,3,0
10056,44,7,0,1,0,206,1,0,0,14,8,78,1,365,1,0,0
10057,51,1,1,1,0,984,1,0,1,7,0,353,4,-1,0,3,0
10058,39,9,2,1,0,201,0,1,2,6,6,148,4,-1,0,3,0
10059,41,9,1,2,0,585,1,0,1,20,0,60,1,-1,0,3,0
10060,33,4,2,2,0,8514,0,0,0,20,1,131,1,-1,0,3,0
10061,31,0,1,1,0,728,1,1,0,15,8,152,1,352,4,0,0
10062,60,2,0,1,0,80,1,0,2,15,8,397,1,-1,0,3,0
10063,34,9,1,1,0,1246,0,0,2,28,8,88,3,-1,0,3,0
10064,58,7,1,1,0,818,0,0,0,22,1,283,1,-1,0,3,0
10065,36,0,2,3,0,1815,0,0,2,5,6,387,1,-1,0,3,0
10066,42,9,1,1,0,0,0,0,0,30,5,351,2,-1,0,3,0
10067,44,7,0,1,0,210,0,1,2,12,8,111,2,-1,0,3,0
10068,31,7,1,1,0,71,1,0,0,17,5,740,2,-1,0,3,0
10069,51,1,1,0,0,1869,0,0,2,17,6,30,3,-1,0,3,0
10070,59,0,1,0,0,1040,0,0,1,31,5,733,1,-1,0,3,0
10071,33,0,1,1,0,920,0,0,0,13,1,111,1,105,1,2,0
10072,47,1,1,1,0,668,1,0,0,4,8,230,6,354,2,2,0
10073,43,4,0,2,0,36,0,0,0,13,3,61,1,193,1,0,0
10074,44,3,1,0,1,-972,1,1,2,16,8,114,2,-1,0,3,0
10075,29,0,2,1,0,382,1,0,2,12,8,460,1,-1,0,3,0
10076,30,0,1,1,0,-170,1,1,2,26,8,130,1,-1,0,3,0
10077,43,4,1,3,0,5172,1,0,2,29,8,57,3,-1,0,3,0
10078,53,9,2,2,0,1,0,0,0,21,1,190,1,-1,0,3,0
10079,46,1,1,1,0,922,1,0,1,18,9,296,2,-1,0,3,0
10080,41,4,1,2,0,3016,1,0,0,14,5,80,3,-1,0,3,0
10081,44,1,1,0,0,0,1,0,0,30,5,83,2,-1,0,3,0
10082,38,4,1,2,0,1101,1,0,1,9,9,43,1,-1,0,3,0
10083,43,4,0,2,0,3578,0,0,0,29,4,376,2,-1,0,3,0
10084,41,1,1,0,0,0,1,1,2,6,8,238,1,-1,0,3,0
10085,44,1,1,1,0,0,1,0,0,21,5,90,1,-1,0,3,0
10086,31,1,1,1,0,-190,1,1,0,8,8,299,3,-1,0,3,0
10087,59,6,1,2,0,185,0,0,0,4,3,283,1,-1,0,3,0
10088,30,4,2,2,0,156,1,0,2,9,6,174,9,-1,0,3,0
10089,35,1,1,1,0,503,1,1,2,9,8,57,2,-1,0,3,0
10090,57,5,1,1,0,485,0,0,0,2,3,79,2,187,2,0,0
10091,53,9,0,1,0,392,1,0,0,28,4,70,1,245,1,0,0
10092,35,1,1,1,0,625,0,0,0,13,8,267,1,-1,0,3,0
10093,49,7,1,0,0,468,0,0,0,5,1,608,2,-1,0,3,0
10094,41,4,1,1,0,280,1,0,0,2,6,88,1,95,2,2,0
10095,40,7,1,1,0,181,1,0,2,16,8,370,1,-1,0,3,0
10096,57,0,1,3,0,1401,0,0,0,21,1,91,22,-1,0,3,0
10097,38,4,1,3,0,1349,1,0,2,6,8,100,1,-1,0,3,0
10098,49,7,1,0,0,5737,1,0,2,29,8,417,2,-1,0,3,0
10099,38,4,1,2,0,1187,1,1,0,2,3,157,1,-1,0,3,0
10100,26,0,1,1,0,5231,0,1,0,17,5,222,2,-1,0,3,0
10101,34,0,1,1,0,3185,1,0,2,13,8,520,1,-1,0,3,0
10102,58,4,1,2,0,3228,0,0,0,19,1,58,2,-1,0,3,0
10103,30,7,1,1,0,80,1,0,2,8,8,185,2,-1,0,3,0
10104,52,1,0,0,0,2800,0,0,2,19,6,149,1,-1,0,3,0
10105,30,9,2,2,0,10,0,0,0,26,1,276,8,-1,0,3,0
10106,52,1,1,1,0,331,0,0,0,8,1,84,4,-1,0,3,0
10107,34,2,1,1,0,223,0,1,0,11,1,103,6,-1,0,3,0
10108,33,1,1,0,0,0,0,0,0,8,8,174,1,-1,0,3,0
10109,34,0,1,2,0,35,1,0,0,15,10,76,1,69,2,0,0
10110,23,0,1,1,0,299,1,0,2,19,6,104,1,-1,0,3,0
10111,37,1,1,0,0,240,1,0,0,11,8,259,1,370,2,1,0
10112,59,4,1,3,0,3534,0,0,0,21,9,216,4,-1,0,3,0
10113,42,4,1,2,0,223,0,0,0,6,1,92,6,-1,0,3,0
10114,50,0,0,1,0,-194,1,0,0,13,0,238,2,-1,0,3,0
10115,41,9,0,1,0,1545,0,1,0,13,1,183,2,-1,0,3,0
10116,34,9,2,1,0,440,1,0,0,6,8,445,2,345,2,0,0
10117,57,4,1,0,0,2538,0,1,1,17,5,485,2,-1,0,3,0
10118,52,7,1,3,0,337,1,0,2,19,8,85,3,-1,0,3,0
10119,61,5,1,3,0,-492,0,1,2,4,5,333,1,-1,0,3,0
10120,31,9,2,2,0,53,0,0,0,28,4,97,2,-1,0,3,0
10121,27,8,2,1,0,91,0,0,1,4,2,157,6,95,37,1,0
10122,48,1,2,0,0,316,0,0,2,5,6,560,2,-1,0,3,0
10123,27,4,2,3,0,3196,0,0,0,9,3,10,2,-1,0,3,0
10124,37,1,1,1,0,2697,1,0,0,20,0,430,1,-1,0,3,0
10125,28,8,2,2,0,3,0,0,0,11,9,135,2,148,1,1,0
10126,34,7,1,1,0,244,0,0,0,4,3,696,2,-1,0,3,0
10127,42,7,2,3,0,410,0,0,0,21,9,34,2,-1,0,3,0
10128,39,0,1,1,0,159,0,0,0,19,9,177,1,-1,0,3,0
10129,30,4,1,2,0,6432,1,0,0,21,9,206,2,119,3,1,0
10130,35,1,1,1,0,-701,1,1,0,7,8,531,3,-1,0,3,0
10131,43,3,2,0,0,24,0,0,0,31,5,35,2,-1,0,3,0
10132,33,4,1,2,0,296,0,0,0,16,5,90,2,-1,0,3,0
10133,24,1,2,1,0,1,1,0,0,11,8,79,2,-1,0,3,0
10134,39,9,1,1,0,1965,1,0,2,2,6,65,1,-1,0,3,0
10135,27,9,2,2,0,501,0,1,1,30,4,370,4,-1,0,3,0
10136,50,1,1,1,0,3558,0,0,0,26,1,84,10,-1,0,3,0
10137,30,1,1,1,0,177,1,0,0,9,0,62,2,332,3,0,0
10138,52,9,0,1,0,204,0,0,0,7,1,134,2,-1,0,3,0
10139,30,0,1,1,0,46,1,0,2,6,8,114,2,-1,0,3,0
10140,35,9,0,1,0,2047,1,0,0,1,10,66,1,-1,0,3,0
10141,36,0,2,1,0,810,1,0,2,17,6,296,1,-1,0,3,0
10142,39,4,2,2,0,1914,0,0,0,18,1,94,4,-1,0,3,0
10143,43,0,2,1,0,56831,0,0,2,15,8,243,1,-1,0,3,0
10144,43,0,2,1,0,386,0,0,0,12,10,242,1,92,4,2,0
10145,46,0,1,0,0,469,1,0,0,2,3,75,1,264,10,1,0
10146,33,0,1,2,0,69,0,1,0,4,8,77,2,-1,0,3,0
10147,56,2,1,2,0,-124,1,0,2,15,8,374,5,-1,0,3,0
10148,60,5,1,0,0,600,0,0,0,19,1,99,6,-1,0,3,0
10149,48,4,1,2,0,3842,0,0,0,1,10,168,1,122,2,2,0
10150,31,1,1,1,0,-720,1,1,2,15,8,112,2,-1,0,3,0
10151,36,1,2,1,0,1127,1,0,0,10,5,455,1,-1,0,3,0
10152,24,8,2,1,0,423,1,0,2,5,8,226,3,-1,0,3,0
10153,27,1,1,1,0,-59,0,1,0,8,5,154,3,-1,0,3,0
10154,36,0,1,1,0,0,1,1,0,11,8,94,1,-1,0,3,0
10155,29,9,1,2,0,1489,1,0,2,28,8,430,1,-1,0,3,0
10156,42,6,1,1,0,0,0,0,0,14,1,277,4,-1,0,3,0
10157,44,4,1,2,0,1451,1,0,0,5,3,80,7,80,15,0,0
10158,42,1,1,3,0,452,1,0,0,17,9,359,2,-1,0,3,0
10159,39,2,1,1,0,283,1,0,2,26,8,126,2,-1,0,3,0
10160,45,4,2,2,0,16,0,0,0,31,5,59,2,-1,0,3,0
10161,36,1,1,0,0,973,1,1,2,23,8,293,1,-1,0,3,0
10162,34,1,1,1,0,1257,1,0,2,26,8,109,7,-1,0,3,0
10163,43,9,1,1,0,-1701,1,0,2,26,8,285,1,-1,0,3,0
10164,32,1,2,1,0,567,1,0,0,7,8,275,2,342,4,1,0
10165,38,9,1,2,0,-1,0,0,0,8,1,188,4,-1,0,3,0
10166,29,1,1,1,0,3310,0,0,0,1,11,367,1,91,4,0,0
10167,28,1,1,0,0,115,1,0,2,28,8,78,4,-1,0,3,0
10168,33,4,2,2,0,321,0,0,0,22,1,227,2,-1,0,3,0
10169,43,0,1,1,0,71,0,0,2,7,8,180,5,-1,0,3,0
10170,42,10,0,1,0,759,0,0,0,28,4,97,1,169,3,0,0
10171,33,4,1,2,0,23,1,1,0,6,3,150,1,-1,0,3,0
10172,32,9,2,1,0,3297,0,0,0,11,1,99,2,-1,0,3,0
10173,42,3,2,1,0,578,0,0,1,28,4,44,1,-1,0,3,0
10174,42,3,1,0,0,4279,1,0,0,22,5,98,1,-1,0,3,0
10175,29,1,2,1,0,234,1,0,0,8,8,139,1,345,1,1,0
10176,27,4,2,2,0,1137,1,0,0,8,8,26,1,-1,0,3,0
10177,38,4,2,2,0,8669,1,0,1,20,0,5,3,150,6,0,0
10178,45,2,1,0,0,488,1,0,1,28,5,90,11,-1,0,3,0
10179,32,4,2,2,0,1077,0,0,0,5,1,200,1,717,4,0,0
10180,33,9,1,1,0,4790,1,0,0,20,0,137,1,272,2,0,0
10181,48,9,1,1,0,256,1,0,2,29,8,150,4,-1,0,3,0
10182,53,1,1,1,0,974,1,0,2,26,8,197,2,-1,0,3,0
10183,23,9,2,3,0,231,1,0,0,7,8,560,3,367,1,1,0
10184,41,1,1,1,0,196,1,0,2,13,8,488,1,-1,0,3,0
10185,41,0,2,1,0,2002,1,0,0,15,8,172,2,350,1,0,0
10186,50,7,1,2,0,218,1,0,2,9,8,388,2,-1,0,3,0
10187,28,1,2,1,0,1011,1,0,0,20,0,204,3,-1,0,3,0
10188,54,5,0,1,0,2761,0,0,0,16,5,771,1,-1,0,3,0
10189,38,7,0,0,0,92,1,1,2,29,8,118,3,-1,0,3,0
10190,27,6,1,2,0,10005,1,0,0,14,0,163,3,271,2,0,0
10191,54,4,1,2,0,1168,0,0,1,4,8,150,5,-1,0,3,0
10192,28,7,2,1,0,168,1,0,0,7,8,128,1,-1,0,3,0
10193,32,9,2,2,0,1710,1,0,0,15,8,439,1,175,3,1,0
10194,39,7,1,1,0,207,0,0,2,6,6,78,2,-1,0,3,0
10195,29,9,2,1,0,18,0,0,0,3,3,206,3,-1,0,3,0
10196,46,0,2,3,0,306,1,0,0,11,8,289,5,-1,0,3,0
10197,37,2,1,0,0,8,1,1,0,16,5,46,1,-1,0,3,0
10198,30,4,1,2,0,-250,1,0,2,20,6,11,6,-1,0,3,0
10199,41,1,1,1,0,449,1,1,0,12,8,313,2,-1,0,3,0
10200,39,10,1,1,0,1654,0,0,2,20,6,264,6,-1,0,3,0
10201,38,1,1,0,0,714,1,0,2,29,8,225,3,-1,0,3,0
10202,55,4,2,2,0,1498,0,0,0,25,1,340,5,-1,0,3,0
10203,29,7,2,1,0,695,0,0,2,3,5,97,1,-1,0,3,0
10204,36,9,2,1,0,-15,1,0,2,6,8,341,3,-1,0,3,0
10205,60,1,1,0,0,14,1,1,0,15,8,781,4,178,3,0,0
10206,43,7,0,1,0,-287,1,0,0,20,0,580,4,-1,0,3,0
10207,45,1,1,0,0,0,1,0,0,24,5,137,1,-1,0,3,0
10208,36,4,0,2,0,-978,1,0,0,13,8,62,3,-1,0,3,0
10209,53,1,1,1,0,0,1,0,0,7,8,407,2,-1,0,3,0
10210,41,6,1,1,0,20,0,0,2,5,6,333,1,-1,0,3,0
10211,51,1,1,1,0,700,0,0,0,8,1,237,4,-1,0,3,0
10212,34,1,1,1,0,-58,1,1,2,28,8,157,2,-1,0,3,0
10213,29,4,2,2,0,841,0,0,0,5,3,217,1,-1,0,3,0
10214,35,6,2,1,0,951,1,0,0,19,9,220,2,-1,0,3,0
10215,40,4,1,2,0,-63,0,1,0,2,5,196,1,-1,0,3,0
10216,26,8,2,2,0,641,1,0,0,15,8,55,1,368,1,0,0
10217,32,9,2,2,0,195,1,0,0,22,1,239,2,-1,0,3,0
10218,31,9,1,2,0,11,0,0,0,27,1,651,2,-1,0,3,0
10219,39,4,2,1,0,120,0,0,2,12,6,66,1,-1,0,3,0
10220,30,9,1,1,0,450,0,1,0,14,5,72,4,-1,0,3,0
10221,40,9,1,1,0,8379,0,0,2,12,6,52,6,-1,0,3,0
10222,32,1,1,0,0,206,1,0,2,20,8,205,2,-1,0,3,0
10223,46,0,2,1,0,1544,1,0,2,29,8,609,1,-1,0,3,0
10224,41,9,1,1,0,2990,1,0,2,30,8,62,3,-1,0,3,0
10225,35,2,2,1,0,866,1,0,0,19,9,147,1,-1,0,3,0
10226,40,10,2,1,0,1744,1,0,2,21,8,465,11,-1,0,3,0
10227,58,4,1,1,0,-382,0,0,1,5,3,398,4,189,12,2,0
10228,48,1,1,0,0,214,1,1,0,18,9,246,1,162,1,0,0
10229,37,9,2,2,0,147,0,0,2,7,8,416,2,-1,0,3,0
10230,59,4,0,2,0,81,0,0,0,26,8,140,1,-1,0,3,0
10231,33,1,1,1,0,202,1,0,0,17,0,377,1,-1,0,3,0
10232,36,0,1,1,0,1314,1,0,0,17,5,330,3,-1,0,3,0
10233,40,1,1,1,0,-60,1,0,0,21,5,250,1,-1,0,3,0
10234,53,0,2,0,0,0,1,0,0,7,8,176,1,322,5,1,0
10235,32,0,0,1,0,-331,1,1,2,26,8,130,3,-1,0,3,0
10236,32,1,1,0,0,1504,1,0,0,17,0,131,2,-1,0,3,0
10237,43,7,0,3,0,2363,1,0,0,17,9,229,1,-1,0,3,0
10238,30,7,2,1,0,773,1,1,2,4,6,29,1,-1,0,3,0
10239,31,0,1,1,0,941,1,0,0,8,0,213,4,-1,0,3,0
10240,35,10,2,1,0,2116,1,0,0,13,8,409,2,-1,0,3,0
10241,39,7,1,1,0,-971,1,1,2,28,8,104,2,-1,0,3,0
10242,57,4,1,2,0,5,1,0,0,8,5,96,1,-1,0,3,0
10243,33,6,0,2,0,454,0,1,0,18,9,134,1,-1,0,3,0
10244,35,4,1,1,0,53,1,0,0,18,9,378,1,-1,0,3,0
10245,53,4,1,2,0,2578,0,0,0,19,9,299,4,107,2,0,0
10246,50,2,1,1,0,854,0,0,0,16,0,198,1,-1,0,3,0
10247,46,10,1,1,0,16397,0,0,0,18,9,641,1,-1,0,3,0
10248,35,4,2,2,0,687,1,0,2,30,8,166,2,-1,0,3,0
10249,56,5,1,1,0,1894,1,0,2,15,8,189,1,-1,0,3,0
10250,54,0,0,1,0,0,1,1,0,4,3,330,1,182,3,2,0
10251,56,7,1,1,0,1150,0,1,0,17,9,107,1,117,3,0,0
10252,43,4,1,2,0,136,0,0,0,6,1,120,2,-1,0,3,0
10253,40,9,1,1,0,7313,1,0,0,18,9,241,2,182,1,0,0
10254,38,4,1,2,0,-239,1,0,2,2,6,221,2,-1,0,3,0
10255,43,4,1,2,0,182,0,0,0,28,4,152,1,-1,0,3,0
10256,46,9,1,1,0,1590,1,0,0,15,5,59,2,-1,0,3,0
10257,29,1,1,1,0,-565,1,0,2,18,6,164,3,-1,0,3,0
10258,33,9,2,1,0,930,1,0,0,15,8,163,5,359,1,0,0
10259,49,9,1,1,0,1091,0,0,1,30,5,47,2,-1,0,3,0
10260,53,1,0,1,0,640,1,0,0,11,8,321,2,-1,0,3,0
10261,54,5,2,0,0,767,0,0,2,9,6,42,2,-1,0,3,0
10262,33,9,1,1,0,480,1,0,0,30,4,272,1,270,1,1,0
10263,39,4,1,2,0,1363,0,0,0,21,1,294,3,-1,0,3,0
10264,38,0,2,3,0,446,1,0,2,13,8,386,1,-1,0,3,0
10265,49,0,1,1,0,167,0,1,0,9,5,51,1,-1,0,3,0
10266,33,9,1,1,0,0,0,0,0,19,1,78,3,-1,0,3,0
10267,59,0,1,1,0,4196,0,0,1,31,5,10,2,-1,0,3,0
10268,35,0,1,1,0,725,1,0,0,20,9,219,7,133,1,0,0
10269,40,9,1,1,0,1716,1,0,0,12,1,226,8,-1,0,3,0
10270,31,7,2,1,0,-45,0,0,2,7,8,246,2,-1,0,3,0
10271,35,9,1,1,0,410,1,0,0,20,9,67,2,-1,0,3,0
10272,42,1,1,0,0,-97,1,0,0,3,3,216,4,271,5,0,0
10273,55,6,1,1,0,12159,1,0,0,20,9,142,2,174,2,0,0
10274,33,1,1,1,0,395,1,0,2,2,6,122,1,-1,0,3,0
10275,31,9,2,2,0,969,0,0,0,15,6,95,1,-1,0,3,0
10276,30,9,2,1,0,86,0,0,2,20,1,45,1,-1,0,3,0
10277,30,1,2,0,0,395,0,0,0,21,9,429,1,-1,0,3,0
10278,37,1,1,1,0,0,1,0,0,2,0,473,1,-1,0,3,0
10279,30,9,2,2,0,0,0,0,0,22,1,34,2,-1,0,3,0
10280,47,0,1,1,0,829,1,1,2,14,8,339,1,-1,0,3,0
10281,41,9,1,2,0,-15,1,0,0,6,8,33,1,-1,0,3,0
10282,44,9,1,1,0,135,1,0,0,8,8,262,3,-1,0,3,0
10283,59,4,1,2,0,1585,0,0,1,28,1,91,5,-1,0,3,0
10284,29,9,1,1,0,-910,1,0,0,21,5,260,1,-1,0,3,0
10285,51,7,1,0,0,8806,1,0,2,19,8,131,1,-1,0,3,0
10286,32,1,1,1,0,43,1,0,2,21,8,173,2,-1,0,3,0
10287,36,1,1,1,0,136,1,0,2,4,6,38,2,-1,0,3,0
10288,30,4,1,2,0,1195,0,0,0,18,5,146,2,-1,0,3,0
10289,34,3,1,2,0,11219,0,0,0,25,8,112,1,-1,0,3,0
10290,42,1,1,0,0,2003,1,0,0,17,0,177,3,-1,0,3,0
10291,37,9,1,1,0,494,1,0,0,2,3,247,2,269,3,0,0
10292,42,1,2,1,0,419,0,0,0,7,5,88,3,-1,0,3,0
10293,31,7,1,3,0,-82,1,0,0,31,5,543,31,-1,0,3,0
10294,34,0,2,2,0,64,1,0,0,28,5,76,2,-1,0,3,0
10295,32,6,1,2,0,14522,0,0,0,21,9,221,7,-1,0,3,0
10296,46,9,0,1,0,3455,1,0,2,14,8,566,2,-1,0,3,0
10297,32,1,1,0,0,1076,1,0,2,19,8,67,1,-1,0,3,0
10298,37,0,2,1,0,-261,0,1,0,10,5,259,1,-1,0,3,0
10299,39,4,1,2,0,309,0,0,0,26,1,94,14,-1,0,3,0
10300,37,4,2,1,0,655,0,1,0,4,3,258,6,-1,0,3,0
10301,32,6,1,2,0,102,0,0,0,22,1,398,5,-1,0,3,0
10302,41,1,1,1,0,213,1,0,2,8,8,10,2,-1,0,3,0
10303,50,6,1,2,0,202,1,0,0,15,0,107,1,148,4,0,0
10304,57,4,1,3,0,0,0,0,0,30,11,585,1,-1,0,3,0
10305,37,0,2,1,0,22,1,0,0,7,8,28,2,289,5,0,0
10306,56,2,0,1,0,179,0,0,0,14,1,47,2,-1,0,3,0
10307,37,10,1,1,0,4769,0,0,0,29,4,124,1,-1,0,3,0
10308,32,1,1,0,0,-6,1,0,0,6,8,169,2,-1,0,3,0
10309,30,4,2,2,0,19358,0,0,0,19,9,258,2,-1,0,3,0
10310,27,1,2,1,0,5563,1,0,2,30,8,435,2,-1,0,3,0
10311,36,4,1,2,0,6641,0,0,0,30,5,105,4,-1,0,3,0
10312,34,4,2,2,0,747,0,0,0,31,1,72,2,98,1,0,0
10313,53,7,1,0,0,49,0,0,2,28,8,152,1,-1,0,3,0
10314,58,4,1,2,0,287,1,0,0,21,1,676,8,-1,0,3,0
10315,31,0,2,1,0,437,1,1,2,4,6,173,14,-1,0,3,0
10316,38,7,1,1,0,1313,0,0,2,17,6,33,2,-1,0,3,0
10317,32,4,2,2,0,597,0,1,0,24,5,869,1,-1,0,3,0
10318,31,7,1,1,0,418,1,1,0,9,5,219,1,-1,0,3,0
10319,59,0,0,1,0,-41,1,1,2,20,8,171,1,-1,0,3,0
10320,41,1,1,0,0,449,1,0,0,20,0,10,6,-1,0,3,0
10321,33,9,1,1,0,3572,1,0,0,18,9,85,2,-1,0,3,0
10322,52,4,1,2,0,2428,1,0,0,21,9,294,1,116,3,0,0
10323,36,2,1,0,0,177,1,0,2,12,8,63,5,-1,0,3,0
10324,37,4,1,1,0,80,0,0,0,27,1,155,3,-1,0,3,0
10325,39,7,2,1,0,1048,1,0,0,14,8,149,1,-1,0,3,0
10326,36,4,1,2,0,3874,0,0,0,25,1,425,6,-1,0,3,0
10327,30,4,1,2,0,5381,0,0,0,17,9,375,1,-1,0,3,0
10328,32,4,2,2,0,17,0,0,0,22,1,72,4,-1,0,3,0
10329,47,1,1,0,0,4040,0,0,0,11,1,53,5,-1,0,3,0
10330,38,4,2,2,0,427,1,0,0,6,8,17,3,169,2,0,0
10331,51,4,1,2,0,385,0,0,0,11,1,39,2,-1,0,3,0
10332,27,7,2,1,0,266,0,1,0,7,5,232,1,-1,0,3,0
10333,58,5,2,2,0,1411,1,0,0,13,8,425,2,-1,0,3,0
10334,56,4,1,0,0,7747,0,0,2,5,6,103,2,-1,0,3,0
10335,40,1,1,0,0,2129,1,0,0,20,0,1156,3,-1,0,3,0
10336,47,2,1,1,0,318,0,0,0,4,1,299,2,-1,0,3,0
10337,23,1,2,1,0,105,1,0,2,16,8,498,2,-1,0,3,0
10338,46,1,1,1,0,2603,1,1,0,11,8,50,3,277,2,0,0
10339,57,7,1,0,0,443,0,0,1,17,5,167,1,-1,0,3,0
10340,40,7,1,1,0,-116,1,0,2,29,8,176,3,-1,0,3,0
10341,30,0,1,2,0,285,0,0,0,5,3,693,2,-1,0,3,0
10342,58,5,1,0,0,5092,0,0,2,11,6,199,6,-1,0,3,0
10343,36,1,0,1,0,719,1,0,2,13,8,1052,1,-1,0,3,0
10344,37,1,1,0,0,0,1,0,2,26,8,24,1,-1,0,3,0
10345,51,1,1,0,0,2095,1,1,0,2,3,438,4,-1,0,3,0
10346,30,1,2,1,0,-390,1,0,0,5,8,275,1,-1,0,3,0
10347,39,9,1,2,0,108,0,0,0,28,8,589,3,28,2,1,0
10348,33,1,1,1,0,1134,1,0,2,23,8,304,2,-1,0,3,0
10349,60,1,1,0,0,228,1,0,2,28,8,249,11,-1,0,3,0
10350,29,6,1,2,0,1,0,0,0,18,5,167,3,-1,0,3,0
